mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
10403,Elsh Amulet,1,false,Main Weapon,Amulet,1,3
10405,Azwell Amulet,1,false,Main Weapon,Amulet,1,3
10406,Ain Amulet,1,false,Main Weapon,Amulet,1,3
10407,Seleth Amulet,1,false,Main Weapon,Amulet,1,3
10409,Liverto Amulet,2,false,Main Weapon,Amulet,1,3
10410,Kzarka Amulet,3,false,Main Weapon,Amulet,1,3
10412,Kalis Amulet,1,false,Main Weapon,Amulet,1,3
10413,Bares Amulet,1,false,Main Weapon,Amulet,1,3
10414,Yuria Amulet,1,false,Main Weapon,Amulet,1,3
10456,Krea Amulet,1,false,Main Weapon,Amulet,1,3
10457,Rosar Amulet,1,false,Main Weapon,Amulet,1,3
10471,Styd Amulet,1,false,Main Weapon,Amulet,1,3
10472,Ultimate Styd Amulet,2,false,Main Weapon,Amulet,1,3
10486,Offin Tett's Radiant Amulet,3,false,Main Weapon,Amulet,1,3
715005,Blackstar Amulet,4,false,Main Weapon,Amulet,1,3
736017,Godr-Ayed Amulet,4,true,Main Weapon,Amulet,1,3
