mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
3702,Intermediate Alchemy Tool,0,false,Life Tools,Alchemy/Cooking,40,9
3703,Advanced Alchemy Tool,0,false,Life Tools,Alchemy/Cooking,40,9
3718,Intermediate Cooking Utensil,0,false,Life Tools,Alchemy/Cooking,40,9
3719,Advanced Cooking Utensil,0,false,Life Tools,Alchemy/Cooking,40,9
3731,Serendia Traditional Alchemy Tool,0,false,Life Tools,Alchemy/Cooking,40,9
3732,Calpheon Traditional Alchemy Tool,0,false,Life Tools,Alchemy/Cooking,40,9
3741,Serendia Traditional Cooking Utensil,0,false,Life Tools,Alchemy/Cooking,40,9
3742,Calpheon Traditional Cooking Utensil,0,false,Life Tools,Alchemy/Cooking,40,9
3749,Morning Light Traditional Cooking Utensil,0,false,Life Tools,Alchemy/Cooking,40,9
3750,Morning Light Traditional Alchemy Tool,0,false,Life Tools,Alchemy/Cooking,40,9
