mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
10203,Elsh Longbow,1,false,Main Weapon,Longbow,1,2
10205,Azwell Longbow,1,false,Main Weapon,Longbow,1,2
10206,Ain Longbow,1,false,Main Weapon,Longbow,1,2
10207,Seleth Longbow,1,false,Main Weapon,Longbow,1,2
10209,Liverto Longbow,2,false,Main Weapon,Longbow,1,2
10210,Kzarka Longbow,3,false,Main Weapon,Longbow,1,2
10212,Kalis Longbow,1,false,Main Weapon,Longbow,1,2
10213,Bares Longbow,1,false,Main Weapon,Longbow,1,2
10214,Yuria Longbow,1,false,Main Weapon,Longbow,1,2
10256,Krea Longbow,1,false,Main Weapon,Longbow,1,2
10257,Rosar Longbow,1,false,Main Weapon,Longbow,1,2
10271,Styd Longbow,1,false,Main Weapon,Longbow,1,2
10272,Ultimate Styd Longbow,2,false,Main Weapon,Longbow,1,2
10286,Offin Tett's Radiant Longbow,3,false,Main Weapon,Longbow,1,2
715003,Blackstar Longbow,4,false,Main Weapon,Longbow,1,2
736016,Godr-Ayed Longbow,4,true,Main Weapon,Longbow,1,2
