mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
513,Instant HP Potion (Small),0,false,Consumables,Potion,35,5
514,Instant HP Potion (Medium),0,false,Consumables,Potion,35,5
515,Instant MP Potion (Small),0,false,Consumables,Potion,35,5
516,Instant MP Potion (Medium),0,false,Consumables,Potion,35,5
517,HP Potion (Small),0,false,Consumables,Potion,35,5
518,HP Potion (Medium),0,false,Consumables,Potion,35,5
519,HP Potion (Large),0,false,Consumables,Potion,35,5
520,MP Potion (Small),0,false,Consumables,Potion,35,5
521,MP Potion (Medium),0,false,Consumables,Potion,35,5
522,MP Potion (Large),0,false,Consumables,Potion,35,5
524,HP Potion (Extra Large),0,false,Consumables,Potion,35,5
526,MP Potion (Extra Large),0,false,Consumables,Potion,35,5
528,Instant HP Potion (Large),0,false,Consumables,Potion,35,5
529,Instant HP Potion (Extra Large),0,false,Consumables,Potion,35,5
531,Instant MP Potion (Large),0,false,Consumables,Potion,35,5
532,Instant MP Potion (Extra Large),0,false,Consumables,Potion,35,5
566,Grain Juice,0,false,Consumables,Potion,35,5
567,Concentrated Grain Juice,0,false,Consumables,Potion,35,5
568,Highly Concentrated Grain Juice,0,false,Consumables,Potion,35,5
569,Herbal Juice,0,false,Consumables,Potion,35,5
570,Concentrated Herbal Juice,0,false,Consumables,Potion,35,5
571,Highly Concentrated Herbal Juice,0,false,Consumables,Potion,35,5
575,Whale Tendon Potion,1,false,Consumables,Potion,35,5
576,Superior Whale Tendon Potion,2,false,Consumables,Potion,35,5
578,Refined Grain Juice,0,false,Consumables,Potion,35,5
579,Refined Herbal Juice,0,false,Consumables,Potion,35,5
586,Energy Potion (Small),2,false,Consumables,Potion,35,5
587,Energy Potion (Medium),2,false,Consumables,Potion,35,5
588,Energy Potion (Large),2,false,Consumables,Potion,35,5
589,Energy Potion (Extra Large),2,false,Consumables,Potion,35,5
591,WP Potion (Small),0,false,Consumables,Potion,35,5
592,WP Potion (Medium),0,false,Consumables,Potion,35,5
593,WP Potion (Large),0,false,Consumables,Potion,35,5
594,WP Potion (Extra Large),0,false,Consumables,Potion,35,5
595,SP Potion (Small),0,false,Consumables,Potion,35,5
596,SP Potion (Medium),0,false,Consumables,Potion,35,5
597,SP Potion (Large),0,false,Consumables,Potion,35,5
598,SP Potion (Extra Large),0,false,Consumables,Potion,35,5
1041,HP Gourd Bottle,0,false,Consumables,Potion,35,5
1042,MP Gourd Bottle,0,false,Consumables,Potion,35,5
1360,Sturdy Whale Tendon Potion,3,false,Consumables,Potion,35,5
7918,Fragrant Jerky,0,false,Consumables,Potion,35,5
7919,Well-Dried Jerky,0,false,Consumables,Potion,35,5
7920,Rare Jerky,0,false,Consumables,Potion,35,5
19923,[Event] Rice Cake Soup,2,false,Consumables,Potion,35,5
820147,Miraculous Tteokguk,4,false,Consumables,Potion,35,5
820150,Miraculous Herbal Medicine,4,false,Consumables,Potion,35,5
