mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
16118,Sharp Butcher Knife,1,false,Life Tools,Butcher Knife,40,3
16119,Steel Butcher Knife,2,false,Life Tools,Butcher Knife,40,3
16120,Shining Steel Butcher Knife,3,false,Life Tools,Butcher Knife,40,3
16487,Manos Butcher Knife,4,false,Life Tools,Butcher Knife,40,3
16817,Lucky Butcher Knife,0,false,Life Tools,Butcher Knife,40,3
16818,Lucky Sharp Butcher Knife,1,false,Life Tools,Butcher Knife,40,3
16819,Lucky Steel Butcher Knife,2,false,Life Tools,Butcher Knife,40,3
16820,Lucky Shining Steel Butcher Knife,3,false,Life Tools,Butcher Knife,40,3
16831,Magic Butcher Knife,3,false,Life Tools,Butcher Knife,40,3
720511,Dostter Steel Butcher Knife,2,false,Life Tools,Butcher Knife,40,3
720523,Loggia Butcher Knife,1,false,Life Tools,Butcher Knife,40,3
