mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
5201,Fruit of Crimson Flame,0,false,Material,Seed/Fruit,25,3
5203,Fruit of Abundance,0,false,Material,Seed/Fruit,25,3
5205,Fruit of Nature,0,false,Material,Seed/Fruit,25,3
5207,Fruit of the Sun,0,false,Material,Seed/Fruit,25,3
5209,Fruit of Enchantment,0,false,Material,Seed/Fruit,25,3
5211,Fruit of Magic Power,0,false,Material,Seed/Fruit,25,3
5213,Fruit of Perfection,0,false,Material,Seed/Fruit,25,3
5215,Fruit of Destruction,0,false,Material,Seed/Fruit,25,3
5217,Deep Sea Fruit,0,false,Material,Seed/Fruit,25,3
6701,Pepper Seed,0,false,Material,Seed/Fruit,25,3
6702,Garlic Seed,0,false,Material,Seed/Fruit,25,3
6703,Onion Seed,0,false,Material,Seed/Fruit,25,3
6704,Strawberry Seed,0,false,Material,Seed/Fruit,25,3
6705,Hot Pepper Seed,0,false,Material,Seed/Fruit,25,3
6706,Pumpkin Seed,0,false,Material,Seed/Fruit,25,3
6707,Carrot Seed,0,false,Material,Seed/Fruit,25,3
6708,High-Quality Strawberry Seed,1,false,Material,Seed/Fruit,25,3
6709,Special Strawberry Seed,2,false,Material,Seed/Fruit,25,3
6710,High-Quality Pepper Seed,1,false,Material,Seed/Fruit,25,3
6711,High-Quality Garlic Seed,1,false,Material,Seed/Fruit,25,3
6712,High-Quality Onion Seed,1,false,Material,Seed/Fruit,25,3
6714,High-Quality Hot Pepper Seed,1,false,Material,Seed/Fruit,25,3
6715,High-Quality Pumpkin Seed,1,false,Material,Seed/Fruit,25,3
6716,High-Quality Carrot Seed,1,false,Material,Seed/Fruit,25,3
6717,Special Pepper Seed,2,false,Material,Seed/Fruit,25,3
6718,Special Garlic Seed,2,false,Material,Seed/Fruit,25,3
6719,Special Onion Seed,2,false,Material,Seed/Fruit,25,3
6721,Special Hot Pepper Seed,2,false,Material,Seed/Fruit,25,3
6722,Special Pumpkin Seed,2,false,Material,Seed/Fruit,25,3
6723,Special Carrot Seed,2,false,Material,Seed/Fruit,25,3
6724,Flax Seed,0,false,Material,Seed/Fruit,25,3
6728,Delotia Seed,0,false,Material,Seed/Fruit,25,3
6729,High-Quality Delotia Seed,1,false,Material,Seed/Fruit,25,3
6730,Special Delotia Seeds,2,false,Material,Seed/Fruit,25,3
6733,Citron Seed,0,false,Material,Seed/Fruit,25,3
6734,High-quality Citron Seed,1,false,Material,Seed/Fruit,25,3
6735,Special Citron Seed,2,false,Material,Seed/Fruit,25,3
6801,Grape Seed,0,false,Material,Seed/Fruit,25,3
6802,Sunflower Seed,0,false,Material,Seed/Fruit,25,3
6803,Olive Seed,0,false,Material,Seed/Fruit,25,3
6804,Tomato Seed,0,false,Material,Seed/Fruit,25,3
6805,Paprika Seed,0,false,Material,Seed/Fruit,25,3
6806,Seed Potato,0,false,Material,Seed/Fruit,25,3
6807,Barley Seed,0,false,Material,Seed/Fruit,25,3
6808,Wheat Seed,0,false,Material,Seed/Fruit,25,3
6809,Corn Seed,0,false,Material,Seed/Fruit,25,3
6810,Seed Sweet Potato,0,false,Material,Seed/Fruit,25,3
6811,High-Quality Grape Seed,1,false,Material,Seed/Fruit,25,3
6812,High-Quality Sunflower Seed,1,false,Material,Seed/Fruit,25,3
6813,High-Quality Olive Seed,1,false,Material,Seed/Fruit,25,3
6814,High-Quality Tomato Seed,1,false,Material,Seed/Fruit,25,3
6815,High-Quality Paprika Seed,1,false,Material,Seed/Fruit,25,3
6816,High-Quality Seed Potato,1,false,Material,Seed/Fruit,25,3
6817,High-Quality Barley Seed,1,false,Material,Seed/Fruit,25,3
