mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
14403,Elsh Staff,1,false,Main Weapon,Staff,1,7
14405,Azwell Staff,1,false,Main Weapon,Staff,1,7
14406,Ain Staff,1,false,Main Weapon,Staff,1,7
14407,Seleth Staff,1,false,Main Weapon,Staff,1,7
14409,Liverto Staff,2,false,Main Weapon,Staff,1,7
14410,Kzarka Staff,3,false,Main Weapon,Staff,1,7
14412,Kalis Staff,1,false,Main Weapon,Staff,1,7
14413,Bares Staff,1,false,Main Weapon,Staff,1,7
14414,Yuria Staff,1,false,Main Weapon,Staff,1,7
14456,Krea Staff,1,false,Main Weapon,Staff,1,7
14457,Rosar Staff,1,false,Main Weapon,Staff,1,7
14471,Styd Staff,1,false,Main Weapon,Staff,1,7
14472,Ultimate Styd Staff,2,false,Main Weapon,Staff,1,7
14486,Offin Tett's Radiant Staff,3,false,Main Weapon,Staff,1,7
715013,Blackstar Staff,4,false,Main Weapon,Staff,1,7
736021,Godr-Ayed Staff,4,true,Main Weapon,Staff,1,7
