mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
3101,[Manor] Janggu,2,false,Furniture,Others,80,9
3102,Traditional Mattress,2,false,Furniture,Others,80,9
3103,Traditional Cushion,2,false,Furniture,Others,80,9
3104,Traditional Long Pillow,2,false,Furniture,Others,80,9
3105,Traditional Backrest,2,false,Furniture,Others,80,9
3106,Traditional Pillow,2,false,Furniture,Others,80,9
3107,[Manor] Seesaw,2,false,Furniture,Others,80,9
3109,[Manor] Sundial,2,false,Furniture,Others,80,9
3111,Muntin Partition,2,false,Furniture,Others,80,9
3116,High-quality Muntin Partition,2,false,Furniture,Others,80,9
3153,[Manor] Straw Roll,2,false,Furniture,Others,80,9
3166,Wooden Baduk Board,2,false,Furniture,Others,80,9
3167,Black Baduk Stone,1,false,Furniture,Others,80,9
3168,White Baduk Stone,1,false,Furniture,Others,80,9
3170,Fish Wind Chime,2,false,Furniture,Others,80,9
3183,Ink Wash Painting Folding Screen,2,false,Furniture,Others,80,9
3184,Four-fold Muntin Screen,2,false,Furniture,Others,80,9
3185,Six-fold Muntin Screen,2,false,Furniture,Others,80,9
3203,Ink and Inkstone,2,false,Furniture,Others,80,9
3204,Calligraphy Brush,1,false,Furniture,Others,80,9
3205,Round Brush Stand,1,false,Furniture,Others,80,9
3213,[Manor] Two Story Fireplace,3,false,Furniture,Others,80,9
3254,Sagoonja Brush,1,false,Furniture,Others,80,9
24001,[Jukebox] Conch Shell,0,false,Furniture,Others,80,9
24509,Jade Starlight Forest Brazier,1,false,Furniture,Others,80,9
24511,Eilton Horizontal Partition,1,false,Furniture,Others,80,9
24519,Eilton Vertical Partition,1,false,Furniture,Others,80,9
24529,[Manor] Jade Starlight Large Brazier,1,false,Furniture,Others,80,9
24533,[Manor] Jade Starlight Pagoda Brazier,1,false,Furniture,Others,80,9
24536,[Manor] Balacs Triangular Outdoor Tent,1,false,Furniture,Others,80,9
25002,Caged Owl,1,false,Furniture,Others,80,9
