mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
50801,Krogdalo's Origin Stone,3,false,Mount,Courser Training,65,13
50802,Swaying Wind Shard,2,false,Mount,Courser Training,65,13
50803,Rumbling Earth Shard,2,false,Mount,Courser Training,65,13
50804,Stonetail Fodder,1,false,Mount,Courser Training,65,13
50806,Spirit Pouch of Ferocious Beast,1,false,Mount,Courser Training,65,13
50807,Pure Forest Breath,1,false,Mount,Courser Training,65,13
50808,Rainbow Gem Fruit,1,false,Mount,Courser Training,65,13
50809,Breezy Conch Seaweed,1,false,Mount,Courser Training,65,13
50810,Deep Blue Hoof Root,1,false,Mount,Courser Training,65,13
757010,Mythical Feather,3,false,Mount,Courser Training,65,13
