mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
15001,Magic Crystal of Crimson Flame - Precision,1,false,Magic Crystal,Main Weapon,50,1
15002,Magic Crystal of Crimson Flame - Power,1,false,Magic Crystal,Main Weapon,50,1
15003,Magic Crystal of Crimson Flame - Carnage,1,false,Magic Crystal,Main Weapon,50,1
15004,Magic Crystal of Crimson Flame - Carnage,1,false,Magic Crystal,Main Weapon,50,1
15005,Magic Crystal of Crimson Flame - Carnage,1,false,Magic Crystal,Main Weapon,50,1
15014,Magic Crystal of the Sun - Assault,1,false,Magic Crystal,Main Weapon,50,1
15016,Magic Crystal of the Sun - Valor,1,false,Magic Crystal,Main Weapon,50,1
15017,Magic Crystal of Enchantment - Memory,1,false,Magic Crystal,Main Weapon,50,1
15022,Magic Crystal - Crimson Flame,3,false,Magic Crystal,Main Weapon,50,1
15023,Magic Crystal - Enchantment,3,false,Magic Crystal,Main Weapon,50,1
15024,Magic Crystal - Destruction,3,false,Magic Crystal,Main Weapon,50,1
15025,Magic Crystal - Temptation,3,false,Magic Crystal,Main Weapon,50,1
15026,Magic Crystal - Agony,3,false,Magic Crystal,Main Weapon,50,1
15029,Magic Crystal of the Sun - Ensnare,1,false,Magic Crystal,Main Weapon,50,1
15032,Magic Crystal - Meditation,3,false,Magic Crystal,Main Weapon,50,1
15101,Magic Crystal of Infinity - Precision,2,false,Magic Crystal,Main Weapon,50,1
15102,Magic Crystal of Infinity - Power,2,false,Magic Crystal,Main Weapon,50,1
15103,Magic Crystal of Infinity - Carnage,2,false,Magic Crystal,Main Weapon,50,1
15104,Magic Crystal of Infinity - Carnage,2,false,Magic Crystal,Main Weapon,50,1
15105,Magic Crystal of Infinity - Carnage,2,false,Magic Crystal,Main Weapon,50,1
15116,Magic Crystal of Infinity - Assault,2,false,Magic Crystal,Main Weapon,50,1
15118,Magic Crystal of Infinity - Valor,2,false,Magic Crystal,Main Weapon,50,1
15119,Magic Crystal of Infinity - Ensnare,2,false,Magic Crystal,Main Weapon,50,1
15121,Magic Crystal of Infinity - Memory,2,false,Magic Crystal,Main Weapon,50,1
15129,Magic Crystal of Infinity - Back Attack,2,false,Magic Crystal,Main Weapon,50,1
15130,Magic Crystal of Infinity - Down Attack,2,false,Magic Crystal,Main Weapon,50,1
15131,Magic Crystal of Infinity - Air Attack,2,false,Magic Crystal,Main Weapon,50,1
