mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
45233,Imperfect Alchemy Stone of Protection,0,false,Alchemy Stone,Protection,45,2
45234,Imperfect Alchemy Stone of Protection,1,false,Alchemy Stone,Protection,45,2
45235,Imperfect Alchemy Stone of Protection,2,false,Alchemy Stone,Protection,45,2
45236,Imperfect Alchemy Stone of Protection,3,false,Alchemy Stone,Protection,45,2
45237,Rough Alchemy Stone of Protection,0,false,Alchemy Stone,Protection,45,2
45238,Rough Alchemy Stone of Protection,1,false,Alchemy Stone,Protection,45,2
45239,Rough Alchemy Stone of Protection,2,false,Alchemy Stone,Protection,45,2
45240,Rough Alchemy Stone of Protection,3,false,Alchemy Stone,Protection,45,2
45241,Polished Alchemy Stone of Protection,0,false,Alchemy Stone,Protection,45,2
45242,Polished Alchemy Stone of Protection,1,false,Alchemy Stone,Protection,45,2
45243,Polished Alchemy Stone of Protection,2,false,Alchemy Stone,Protection,45,2
45244,Polished Alchemy Stone of Protection,3,false,Alchemy Stone,Protection,45,2
45245,Sturdy Alchemy Stone of Protection,0,false,Alchemy Stone,Protection,45,2
45246,Sturdy Alchemy Stone of Protection,1,false,Alchemy Stone,Protection,45,2
45247,Sturdy Alchemy Stone of Protection,2,false,Alchemy Stone,Protection,45,2
45248,Sturdy Alchemy Stone of Protection,3,false,Alchemy Stone,Protection,45,2
45249,Sharp Alchemy Stone of Protection,0,false,Alchemy Stone,Protection,45,2
45250,Sharp Alchemy Stone of Protection,1,false,Alchemy Stone,Protection,45,2
45251,Sharp Alchemy Stone of Protection,2,false,Alchemy Stone,Protection,45,2
45252,Sharp Alchemy Stone of Protection,3,false,Alchemy Stone,Protection,45,2
45254,Resplendent Alchemy Stone of Protection,1,false,Alchemy Stone,Protection,45,2
45255,Resplendent Alchemy Stone of Protection,2,false,Alchemy Stone,Protection,45,2
45256,Resplendent Alchemy Stone of Protection,3,false,Alchemy Stone,Protection,45,2
45258,Splendid Alchemy Stone of Protection,1,false,Alchemy Stone,Protection,45,2
45260,Splendid Alchemy Stone of Protection,3,false,Alchemy Stone,Protection,45,2
45513,Khan's Heart: Protection,4,false,Alchemy Stone,Protection,45,2
