mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
3146,[Manor] Rice Straw Cover,3,false,Furniture,Wall/Curtain,80,7
3214,Blue Cloud Pattern Wallpaper,3,false,Furniture,Wall/Curtain,80,7
3215,Crane Pattern Silk Wallpaper,3,false,Furniture,Wall/Curtain,80,7
3216,Blue Muntin Wallpaper,3,false,Furniture,Wall/Curtain,80,7
3217,Woven Pattern Floor,3,false,Furniture,Wall/Curtain,80,7
3218,Traditional Design Floor,3,false,Furniture,Wall/Curtain,80,7
3219,Traditional Stone Floor,3,false,Furniture,Wall/Curtain,80,7
24513,Eilton Four-tiered Shelf,1,false,Furniture,Wall/Curtain,80,7
24622,Giant Fish Bone Wall Ornament,0,false,Furniture,Wall/Curtain,80,7
24626,King Clam Wall Ornament,0,false,Furniture,Wall/Curtain,80,7
24634,Ancient Slate Ornament,1,false,Furniture,Wall/Curtain,80,7
25620,Cotton Drapeless Curtain,0,false,Furniture,Wall/Curtain,80,7
25621,Fleece Drapeless Curtain,0,false,Furniture,Wall/Curtain,80,7
25622,Silk Drapeless Curtain,0,false,Furniture,Wall/Curtain,80,7
25623,Cotton Tab Drapeless Curtain,0,false,Furniture,Wall/Curtain,80,7
25624,Fleece Tab Drapeless Curtain,0,false,Furniture,Wall/Curtain,80,7
25625,Silk Tab Drapeless Curtain,0,false,Furniture,Wall/Curtain,80,7
