mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
11203,Elsh Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11205,Azwell Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11206,Ain Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11207,Seleth Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11209,Liverto Gauntlet,2,false,Main Weapon,Gauntlet,1,9
11210,Kzarka Gauntlet,3,false,Main Weapon,Gauntlet,1,9
11212,Kalis Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11213,Bares Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11214,Yuria Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11220,Krea Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11221,Rosar Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11222,Styd Gauntlet,1,false,Main Weapon,Gauntlet,1,9
11223,Ultimate Styd Gauntlet,2,false,Main Weapon,Gauntlet,1,9
11287,Offin Tett's Radiant Gauntlet,3,false,Main Weapon,Gauntlet,1,9
715017,Blackstar Gauntlet,4,false,Main Weapon,Gauntlet,1,9
736023,Godr-Ayed Gauntlet,4,true,Main Weapon,Gauntlet,1,9
