mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
13703,Elsh Crossbow,1,false,Main Weapon,Crossbow,1,11
13705,Azwell Crossbow,1,false,Main Weapon,Crossbow,1,11
13706,Ain Crossbow,1,false,Main Weapon,Crossbow,1,11
13707,Seleth Crossbow,1,false,Main Weapon,Crossbow,1,11
13709,Liverto Crossbow,2,false,Main Weapon,Crossbow,1,11
13710,Kzarka Crossbow,3,false,Main Weapon,Crossbow,1,11
13712,Kalis Crossbow,1,false,Main Weapon,Crossbow,1,11
13713,Bares Crossbow,1,false,Main Weapon,Crossbow,1,11
13714,Yuria Crossbow,1,false,Main Weapon,Crossbow,1,11
13756,Krea Crossbow,1,false,Main Weapon,Crossbow,1,11
13757,Rosar Crossbow,1,false,Main Weapon,Crossbow,1,11
13771,Styd Crossbow,1,false,Main Weapon,Crossbow,1,11
13772,Ultimate Styd Crossbow,2,false,Main Weapon,Crossbow,1,11
13786,Offin Tett's Radiant Crossbow,3,false,Main Weapon,Crossbow,1,11
715021,Blackstar Crossbow,4,false,Main Weapon,Crossbow,1,11
736025,Godr-Ayed Crossbow,4,true,Main Weapon,Crossbow,1,11
