mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
2002,Heidelian Handcrafted High-Quality Drawers,1,false,Furniture,Bedside Table/Table,80,2
2004,Velian Handcrafted High-Quality Drawers,1,false,Furniture,Bedside Table/Table,80,2
2006,Calpheon Handcrafted Drawer,1,false,Furniture,Bedside Table/Table,80,2
2008,Mediahn Handcrafted Drawers,1,false,Furniture,Bedside Table/Table,80,2
2010,Mediahn Handcrafted Bedside Table,1,false,Furniture,Bedside Table/Table,80,2
2012,Heidelian Handcrafted High-Quality Bedside Table,1,false,Furniture,Bedside Table/Table,80,2
2014,Velian Handcrafted High-Quality Bedside Table,1,false,Furniture,Bedside Table/Table,80,2
2016,Calpheon Handcrafted Cabinet,1,false,Furniture,Bedside Table/Table,80,2
2018,Valencian Handcrafted Drawers,1,false,Furniture,Bedside Table/Table,80,2
2020,Valencian Handcrafted Bedside Table,1,false,Furniture,Bedside Table/Table,80,2
2022,O'draxxia High-Quality Bedside Table,2,false,Furniture,Bedside Table/Table,80,2
2023,O'draxxia Drawers,2,false,Furniture,Bedside Table/Table,80,2
2202,Heidelian Handcrafted Dining Table,1,false,Furniture,Bedside Table/Table,80,2
2204,Velian Handcrafted Dining Table,1,false,Furniture,Bedside Table/Table,80,2
2206,Calpheon Handcrafted Dining Table,1,false,Furniture,Bedside Table/Table,80,2
2208,Mediahn Handcrafted Dining Table,1,false,Furniture,Bedside Table/Table,80,2
2210,Mediahn Handcrafted Table,1,false,Furniture,Bedside Table/Table,80,2
2212,Heidelian Handcrafted Table,1,false,Furniture,Bedside Table/Table,80,2
2214,Velian Handcrafted Table,1,false,Furniture,Bedside Table/Table,80,2
2216,Calpheon Handcrafted Table,1,false,Furniture,Bedside Table/Table,80,2
2218,Valencian Handcrafted Dining Table,1,false,Furniture,Bedside Table/Table,80,2
2220,Valencian Handmade Table,1,false,Furniture,Bedside Table/Table,80,2
2223,O'draxxia Hardwood Dining Table,2,false,Furniture,Bedside Table/Table,80,2
2224,O'draxxia Fragrant Octagonal Dining Table,2,false,Furniture,Bedside Table/Table,80,2
3114,High-quality Nacre Dresser,2,false,Furniture,Bedside Table/Table,80,2
3172,Four-tiered Luxury Wide Cabinet,3,false,Furniture,Bedside Table/Table,80,2
3173,Four-tiered Wide Cabinet,3,false,Furniture,Bedside Table/Table,80,2
3174,Corner Decorated Cabinet,2,false,Furniture,Bedside Table/Table,80,2
3175,High-quality Nacre Cabinet,2,false,Furniture,Bedside Table/Table,80,2
24506,Everfrost High-quality Bedside Table,1,false,Furniture,Bedside Table/Table,80,2
24535,Vatu's High-quality Dining Table,1,false,Furniture,Bedside Table/Table,80,2
