mainKey,sumCount,name,grade,isGodrAyed,minPrice,main_category,sub_category,main_category_id,sub_category_id
11601,897,Yuria Necklace,1,false,51500,Accessory,Necklace,20,2
11602,3314,Bares Necklace,1,false,51500,Accessory,Necklace,20,2
11603,1634,Hesus Necklace,1,false,60000,Accessory,Necklace,20,2
11604,1379,Elisha Necklace,1,false,51500,Accessory,Necklace,20,2
11605,129,Kalis Necklace,1,false,55500,Accessory,Necklace,20,2
11606,5853,Talis Necklace,1,false,155000,Accessory,Necklace,20,2
11607,121,Ogre Ring,3,false,96500000,Accessory,Necklace,20,2
11609,0,Necklace of Good Deeds,2,false,34200000,Accessory,Necklace,20,2
11610,3,Scarla Necklace,2,false,4000000,Accessory,Necklace,20,2
11611,20,Bensho's Necklace,2,false,13300000,Accessory,Necklace,20,2
11613,30,Ancient Guardian's Seal,2,false,3010000,Accessory,Necklace,20,2
11625,83,Sicil's Necklace,3,false,17200000,Accessory,Necklace,20,2
11628,156,Serap's Necklace,3,false,15900000,Accessory,Necklace,20,2
11629,170,Tungrad Necklace,3,false,89500000,Accessory,Necklace,20,2
11630,90,Laytenn's Power Stone,3,false,86000000,Accessory,Necklace,20,2
11631,50,Necklace of Shultz the Gladiator,2,false,3190000,Accessory,Necklace,20,2
11653,0,Deboreka Necklace,3,false,489000000,Accessory,Necklace,20,2
11662,19,Revived River Necklace,3,false,80000000,Accessory,Necklace,20,2
11663,100,Revived Lunar Necklace,3,false,298000000,Accessory,Necklace,20,2
11701,81,Ruby Necklace,0,false,37200,Accessory,Necklace,20,2
11702,0,Resplendent Ruby Necklace,0,false,87000,Accessory,Necklace,20,2
11703,0,Blood Ruby Necklace,1,false,187000,Accessory,Necklace,20,2
11704,0,Dark Blood Ruby Necklace,2,false,1270000,Accessory,Necklace,20,2
11705,0,Corrupt Ruby Necklace,3,false,4760000,Accessory,Necklace,20,2
11706,8,Sapphire Necklace,0,false,40200,Accessory,Necklace,20,2
11707,0,Resplendent Sapphire Necklace,0,false,87000,Accessory,Necklace,20,2
11708,0,Ocean Sapphire Necklace,1,false,187000,Accessory,Necklace,20,2
11709,0,Translucent Ocean Sapphire Necklace,2,false,1370000,Accessory,Necklace,20,2
11710,0,Sapphire Necklace of Storms,3,false,4980000,Accessory,Necklace,20,2
11711,0,Topaz Necklace,0,false,40200,Accessory,Necklace,20,2
11712,0,Resplendent Topaz Necklace,0,false,87000,Accessory,Necklace,20,2
11713,0,Gold Topaz Necklace,1,false,180000,Accessory,Necklace,20,2
11714,0,Shining Gold Topaz Necklace,2,false,1370000,Accessory,Necklace,20,2
11715,0,Topaz Necklace of Regeneration,3,false,4980000,Accessory,Necklace,20,2
11716,0,Emerald Necklace,0,false,40200,Accessory,Necklace,20,2
11717,0,Resplendent Emerald Necklace,0,false,87000,Accessory,Necklace,20,2
11718,0,Forest Emerald Necklace,1,false,187000,Accessory,Necklace,20,2
11719,0,Placid Forest Emerald Necklace,2,false,1370000,Accessory,Necklace,20,2
11720,0,Emerald Necklace of Tranquility,3,false,4980000,Accessory,Necklace,20,2
11721,0,Diamond Necklace,0,false,37800,Accessory,Necklace,20,2
11722,0,Resplendent Diamond Necklace,0,false,87000,Accessory,Necklace,20,2
11723,0,Star Diamond Necklace,1,false,187000,Accessory,Necklace,20,2
11724,0,Starry Night Diamond Necklace,2,false,1370000,Accessory,Necklace,20,2
11725,0,Diamond Necklace of Fortitude,3,false,4980000,Accessory,Necklace,20,2
11726,12,Manos Ruby Necklace,3,false,18900000,Accessory,Necklace,20,2
11727,0,Manos Sapphire Necklace,3,false,23300000,Accessory,Necklace,20,2
11728,0,Manos Topaz Necklace,3,false,23300000,Accessory,Necklace,20,2
11729,0,Manos Emerald Necklace,3,false,23300000,Accessory,Necklace,20,2
11730,0,Manos Diamond Necklace,3,false,23300000,Accessory,Necklace,20,2
705501,17,Loggia Necklace,1,false,820000,Accessory,Necklace,20,2
705505,21,Geranoa Necklace,2,false,8200000,Accessory,Necklace,20,2
705509,71,Manos Necklace,4,false,241000000,Accessory,Necklace,20,2
