mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
12201,Yuria Belt,1,false,Accessory,Belt,20,4
12202,Bares Belt,1,false,Accessory,Belt,20,4
12203,Hesus Belt,1,false,Accessory,Belt,20,4
12204,Elisha Belt,1,false,Accessory,Belt,20,4
12205,Kalis Belt,1,false,Accessory,Belt,20,4
12206,Talis Belt,1,false,Accessory,Belt,20,4
12208,Rhutum Elite Belt,2,false,Accessory,Belt,20,4
12210,Tree Spirit Belt,2,false,Accessory,Belt,20,4
12211,Belt of Shultz the Gladiator,2,false,Accessory,Belt,20,4
12212,Gartner Belt,2,false,Accessory,Belt,20,4
12220,Ancient Weapon Core,2,false,Accessory,Belt,20,4
12229,Centaurus Belt,3,false,Accessory,Belt,20,4
12230,Basilisk's Belt,3,false,Accessory,Belt,20,4
12236,Valtarra Eclipsed Belt,3,false,Accessory,Belt,20,4
12237,Tungrad Belt,3,false,Accessory,Belt,20,4
12251,Orkinrad's Belt,3,false,Accessory,Belt,20,4
12257,Turo's Belt,3,false,Accessory,Belt,20,4
12276,Deboreka Belt,3,false,Accessory,Belt,20,4
12282,Taebaek's Belt,3,false,Accessory,Belt,20,4
12301,Coral Belt,0,false,Accessory,Belt,20,4
12302,Polished Coral Belt,0,false,Accessory,Belt,20,4
12303,Red Coral Belt,1,false,Accessory,Belt,20,4
12304,Brilliant Red Coral Belt,2,false,Accessory,Belt,20,4
12305,Twilight Red Coral Belt,3,false,Accessory,Belt,20,4
12308,Blue Coral Belt,1,false,Accessory,Belt,20,4
12309,Brilliant Blue Coral Belt,2,false,Accessory,Belt,20,4
12310,Daybreak Blue Coral Belt,3,false,Accessory,Belt,20,4
12313,Green Coral Belt,1,false,Accessory,Belt,20,4
12314,Brilliant Green Coral Belt,2,false,Accessory,Belt,20,4
12315,Prairie Green Coral Belt,3,false,Accessory,Belt,20,4
12318,Golden Coral Belt,1,false,Accessory,Belt,20,4
12319,Brilliant Golden Coral Belt,2,false,Accessory,Belt,20,4
12320,Golden Sun Coral Belt,3,false,Accessory,Belt,20,4
12323,White Coral Belt,1,false,Accessory,Belt,20,4
12324,Brilliant White Coral Belt,2,false,Accessory,Belt,20,4
12325,Breezy White Coral Belt,3,false,Accessory,Belt,20,4
12326,Manos Red Coral Belt,3,false,Accessory,Belt,20,4
12327,Manos Blue Coral Belt,3,false,Accessory,Belt,20,4
12328,Manos Green Coral Belt,3,false,Accessory,Belt,20,4
12329,Manos Golden Coral Belt,3,false,Accessory,Belt,20,4
12330,Manos White Coral Belt,3,false,Accessory,Belt,20,4
705504,Loggia Belt,1,false,Accessory,Belt,20,4
705508,Geranoa Belt,2,false,Accessory,Belt,20,4
705512,Manos Belt,4,false,Accessory,Belt,20,4
