mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
732253,Elsh Kyve,1,false,Main Weapon,Kyve,1,16
732255,Azwell Kyve,1,false,Main Weapon,Kyve,1,16
732256,Ain Kyve,1,false,Main Weapon,Kyve,1,16
732257,Seleth Kyve,1,false,Main Weapon,Kyve,1,16
732259,Liverto Kyve,2,false,Main Weapon,Kyve,1,16
732260,Kzarka Kyve,3,false,Main Weapon,Kyve,1,16
732262,Kalis Kyve,1,false,Main Weapon,Kyve,1,16
732263,Bares Kyve,1,false,Main Weapon,Kyve,1,16
732264,Yuria Kyve,1,false,Main Weapon,Kyve,1,16
732265,Krea Kyve,1,false,Main Weapon,Kyve,1,16
732266,Rosar Kyve,1,false,Main Weapon,Kyve,1,16
732267,Styd Kyve,1,false,Main Weapon,Kyve,1,16
732268,Ultimate Styd Kyve,2,false,Main Weapon,Kyve,1,16
732288,Offin Tett's Radiant Kyve,3,false,Main Weapon,Kyve,1,16
732313,Blackstar Kyve,4,false,Main Weapon,Kyve,1,16
736030,Godr-Ayed Kyve,4,true,Main Weapon,Kyve,1,16
