mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
17973,Trainer's Flute (Permanent),3,false,Pearl Items,Mount,55,7
18001,Calpheon Chargers' Champron,4,false,Pearl Items,Mount,55,7
18002,Knight's Champron,4,false,Pearl Items,Mount,55,7
18003,Commander's Champron,4,false,Pearl Items,Mount,55,7
18004,Iron Scale Champron,4,false,Pearl Items,Mount,55,7
18005,Dark Thorn Champron,4,false,Pearl Items,Mount,55,7
18006,Cavaro Champron,4,false,Pearl Items,Mount,55,7
18007,Lahr Arcien Champron,4,false,Pearl Items,Mount,55,7
18008,Karlstein Champron,4,false,Pearl Items,Mount,55,7
18011,Katan Combat Iron Mask for Camel,4,false,Pearl Items,Mount,55,7
18012,Trina Knight Champron,4,false,Pearl Items,Mount,55,7
18013,Dragon Scale Champron,4,false,Pearl Items,Mount,55,7
18014,Skeletal Champron,4,false,Pearl Items,Mount,55,7
18015,Krenvatz Champron,4,false,Pearl Items,Mount,55,7
18016,Anemos Champron,4,false,Pearl Items,Mount,55,7
18017,Terrminé Champron,4,false,Pearl Items,Mount,55,7
18019,Blitzen Champron,4,false,Pearl Items,Mount,55,7
18101,Calpheon Chargers' Barding,4,false,Pearl Items,Mount,55,7
18102,Knight's Barding,4,false,Pearl Items,Mount,55,7
18103,Commander's Barding,4,false,Pearl Items,Mount,55,7
18104,Iron Scale Barding,4,false,Pearl Items,Mount,55,7
18105,Dark Thorn Barding,4,false,Pearl Items,Mount,55,7
18106,Cavaro Barding,4,false,Pearl Items,Mount,55,7
18107,Lahr Arcien Barding,4,false,Pearl Items,Mount,55,7
18108,Karlstein Barding,4,false,Pearl Items,Mount,55,7
18111,Katan Combat Iron Armor for Camel,4,false,Pearl Items,Mount,55,7
18112,Trina Knight Barding,4,false,Pearl Items,Mount,55,7
18113,Dragon Scale Barding,4,false,Pearl Items,Mount,55,7
18114,Skeletal Barding,4,false,Pearl Items,Mount,55,7
18115,Krenvatz Barding,4,false,Pearl Items,Mount,55,7
18116,Anemos Barding,4,false,Pearl Items,Mount,55,7
18117,Terrminé Barding,4,false,Pearl Items,Mount,55,7
18119,Blitzen Barding,4,false,Pearl Items,Mount,55,7
18201,Calpheon Chargers' Saddle,4,false,Pearl Items,Mount,55,7
18202,Knight's Saddle,4,false,Pearl Items,Mount,55,7
18203,Commander's Saddle,4,false,Pearl Items,Mount,55,7
18204,Iron Scale Saddle,4,false,Pearl Items,Mount,55,7
18205,Dark Thorn Saddle,4,false,Pearl Items,Mount,55,7
18206,Cavaro Saddle,4,false,Pearl Items,Mount,55,7
18207,Lahr Arcien Saddle,4,false,Pearl Items,Mount,55,7
18208,Karlstein Saddle,4,false,Pearl Items,Mount,55,7
18211,Katan Combat Saddle for Camel,4,false,Pearl Items,Mount,55,7
18212,Trina Knight Saddle,4,false,Pearl Items,Mount,55,7
18213,Dragon Scale Saddle,4,false,Pearl Items,Mount,55,7
18214,Skeletal Saddle,4,false,Pearl Items,Mount,55,7
18215,Krenvatz Saddle,4,false,Pearl Items,Mount,55,7
18216,Anemos Saddle,4,false,Pearl Items,Mount,55,7
18217,Terrminé Saddle,4,false,Pearl Items,Mount,55,7
18219,Blitzen Saddle,4,false,Pearl Items,Mount,55,7
18301,Calpheon Chargers' Stirrups,4,false,Pearl Items,Mount,55,7
18302,Knight's Stirrups,4,false,Pearl Items,Mount,55,7
18303,Commander's Stirrups,4,false,Pearl Items,Mount,55,7
18304,Iron Scale Stirrups,4,false,Pearl Items,Mount,55,7
18305,Dark Thorn Stirrups,4,false,Pearl Items,Mount,55,7
18306,Cavaro Stirrups,4,false,Pearl Items,Mount,55,7
18307,Lahr Arcien Stirrups,4,false,Pearl Items,Mount,55,7
18308,Karlstein Stirrups,4,false,Pearl Items,Mount,55,7
18311,Katan Combat Stirrups for Camel,4,false,Pearl Items,Mount,55,7
18312,Trina Knight Stirrups,4,false,Pearl Items,Mount,55,7
18313,Dragon Scale Stirrups,4,false,Pearl Items,Mount,55,7
18314,Skeletal Stirrups,4,false,Pearl Items,Mount,55,7
18315,Krenvatz Stirrups,4,false,Pearl Items,Mount,55,7
18316,Anemos Stirrups,4,false,Pearl Items,Mount,55,7
18317,Terrminé Stirrups,4,false,Pearl Items,Mount,55,7
18319,Blitzen Stirrups,4,false,Pearl Items,Mount,55,7
18374,Bellucian Champron,4,false,Pearl Items,Mount,55,7
18375,Bellucian Barding,4,false,Pearl Items,Mount,55,7
18376,Bellucian Saddle,4,false,Pearl Items,Mount,55,7
18377,Bellucian Stirrups,4,false,Pearl Items,Mount,55,7
18378,Bellucian Horse Gear Set,4,false,Pearl Items,Mount,55,7
21003,Iron Scale Horse Gear Set,4,false,Pearl Items,Mount,55,7
21004,Dark Thorn Horse Gear Set,4,false,Pearl Items,Mount,55,7
21008,Karlstein Horse Gear Set,4,false,Pearl Items,Mount,55,7
