mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
10003,Elsh Longsword,1,false,Main Weapon,Longsword,1,1
10005,Azwell Longsword,1,false,Main Weapon,Longsword,1,1
10006,Ain Longsword,1,false,Main Weapon,Longsword,1,1
10007,Seleth Longsword,1,false,Main Weapon,Longsword,1,1
10009,Liverto Longsword,2,false,Main Weapon,Longsword,1,1
10010,Kzarka Longsword,3,false,Main Weapon,Longsword,1,1
10012,Kalis Longsword,1,false,Main Weapon,Longsword,1,1
10013,Bares Longsword,1,false,Main Weapon,Longsword,1,1
10014,Yuria Longsword,1,false,Main Weapon,Longsword,1,1
10056,Krea Longsword,1,false,Main Weapon,Longsword,1,1
10057,Rosar Longsword,1,false,Main Weapon,Longsword,1,1
10071,Styd Longsword,1,false,Main Weapon,Longsword,1,1
10072,Ultimate Styd Longsword,2,false,Main Weapon,Longsword,1,1
10086,Offin Tett's Radiant Longsword,3,false,Main Weapon,Longsword,1,1
715001,Blackstar Longsword,4,false,Main Weapon,Longsword,1,1
736015,Godr-Ayed Longsword,4,true,Main Weapon,Longsword,1,1
