mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
19002,[Warrior] Bern Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19003,[Warrior] Bern Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19004,[Warrior] Bern Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19005,[Warrior] Bern Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19006,[Warrior] Clead Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19007,[Warrior] Clead Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19008,[Warrior] Clead Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19009,[Warrior] Clead Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19015,[Warrior] Cavaro Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19016,[Warrior] Cavaro Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19017,[Warrior] Cavaro Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19018,[Warrior] Cavaro Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19021,[Warrior] Karcenov Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19022,[Warrior] Karcenov Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19023,[Warrior] Karcenov Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19024,[Warrior] Karcenov Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19025,[Warrior] Evergart Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19026,[Warrior] Evergart Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19027,[Warrior] Evergart Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19028,[Warrior] Evergart Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19031,[Warrior] Lahr Arcien Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19032,[Warrior] Lahr Arcien Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19033,[Warrior] Lahr Arcien Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19038,[Warrior] Wilderness Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19039,[Warrior] Wilderness Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19040,[Warrior] Wilderness Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19042,[Warrior] Trilby Hat,4,false,Pearl Items,Male Apparel (Individual),55,3
19043,[Warrior] Atanis Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19044,[Warrior] Atanis Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19045,[Warrior] Atanis Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19048,[Warrior] Kibelius Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19049,[Warrior] Willow Breeze Robe,4,false,Pearl Items,Male Apparel (Individual),55,3
19050,[Warrior] Willow Breeze Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19082,[Warrior] Bern Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19083,[Warrior] Clead Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19084,[Warrior] Cavaro Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19085,[Warrior] Karcenov Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19086,[Warrior] Evergart Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19088,[Warrior] Lahr Arcien Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19089,[Warrior] Atanis Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19090,[Warrior] Wilderness Longsword,4,false,Pearl Items,Male Apparel (Individual),55,3
19092,[Warrior] Bern Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19093,[Warrior] Clead Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19094,[Warrior] Cavaro Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19095,[Warrior] Karcenov Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19096,[Warrior] Evergart Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19098,[Warrior] Lahr Arcien Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19099,[Warrior] Atanis Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19100,[Warrior] Wilderness Shield,4,false,Pearl Items,Male Apparel (Individual),55,3
19301,[Berserker] Bethel Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19302,[Berserker] Bethel Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19303,[Berserker] Bethel Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19304,[Berserker] Bethel Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19305,[Berserker] Khaled Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19306,[Berserker] Khaled Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19307,[Berserker] Khaled Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19308,[Berserker] Khaled Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19309,[Berserker] Eckett Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19310,[Berserker] Eckett Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19311,[Berserker] Eckett Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19312,[Berserker] Eckett Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19321,[Berserker] Clead Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19322,[Berserker] Clead Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19323,[Berserker] Clead Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19324,[Berserker] Clead Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19325,[Berserker] Cavaro Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19326,[Berserker] Cavaro Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19327,[Berserker] Cavaro Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19328,[Berserker] Cavaro Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19331,[Berserker] Lahr Arcien Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19332,[Berserker] Lahr Arcien Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19333,[Berserker] Lahr Arcien Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19334,[Berserker] Wilderness Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19335,[Berserker] Wilderness Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19336,[Berserker] Wilderness Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19337,[Berserker] Cataphract Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19338,[Berserker] Cataphract Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19339,[Berserker] Cataphract Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19340,[Berserker] Cataphract Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19342,[Berserker] Trilby Hat,4,false,Pearl Items,Male Apparel (Individual),55,3
19343,[Berserker] Atanis Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19344,[Berserker] Atanis Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19345,[Berserker] Atanis Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19348,[Berserker] Kibelius Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19349,[Berserker] Willow Breeze Robe,4,false,Pearl Items,Male Apparel (Individual),55,3
19350,[Berserker] Willow Breeze Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19381,[Berserker] Bethel Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19382,[Berserker] Khaled Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19383,[Berserker] Eckett Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19385,[Berserker] Clead Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19386,[Berserker] Cavaro Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19388,[Berserker] Lahr Arcien Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19389,[Berserker] Atanis Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19390,[Berserker] Wilderness Axe,4,false,Pearl Items,Male Apparel (Individual),55,3
19391,[Berserker] Bethel Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19392,[Berserker] Khaled Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19393,[Berserker] Eckett Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19395,[Berserker] Clead Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19396,[Berserker] Cavaro Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19398,[Berserker] Lahr Arcien Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19399,[Berserker] Atanis Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19400,[Berserker] Wilderness Ornamental Knot,4,false,Pearl Items,Male Apparel (Individual),55,3
19501,[Musa] Wilderness Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19502,[Musa] Wilderness Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19504,[Musa] Wilderness Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19509,[Musa] Cataphract Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19510,[Musa] Cataphract Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19511,[Musa] Cataphract Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19512,[Musa] Cataphract Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19518,[Musa] Lahr Arcien Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19519,[Musa] Lahr Arcien Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19520,[Musa] Lahr Arcien Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19521,[Musa] Cavaro Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19522,[Musa] Cavaro Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19523,[Musa] Cavaro Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
19524,[Musa] Cavaro Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19526,[Musa] Wind Waker Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19527,[Musa] Wind Waker Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19528,[Musa] Wind Waker Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19529,[Musa] Trilby Hat,4,false,Pearl Items,Male Apparel (Individual),55,3
19530,[Musa] Atanis Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
19531,[Musa] Atanis Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19532,[Musa] Atanis Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19535,[Musa] Kibelius Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19536,[Musa] Willow Breeze Robe,4,false,Pearl Items,Male Apparel (Individual),55,3
19537,[Musa] Willow Breeze Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
19540,[Musa] Vagabond Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
19581,[Musa] Wilderness Blade,4,false,Pearl Items,Male Apparel (Individual),55,3
19583,[Musa] Cataphract Blade,4,false,Pearl Items,Male Apparel (Individual),55,3
19585,[Musa] Wind Waker Blade,4,false,Pearl Items,Male Apparel (Individual),55,3
19586,[Musa] Atanis Blade,4,false,Pearl Items,Male Apparel (Individual),55,3
19587,[Musa] Lahr Arcien Blade,4,false,Pearl Items,Male Apparel (Individual),55,3
19588,[Musa] Vagabond Blade (Katana),4,false,Pearl Items,Male Apparel (Individual),55,3
19591,[Musa] Wilderness Horn Bow,4,false,Pearl Items,Male Apparel (Individual),55,3
19593,[Musa] Cataphract Horn Bow,4,false,Pearl Items,Male Apparel (Individual),55,3
19595,[Musa] Wind Waker Horn Bow,4,false,Pearl Items,Male Apparel (Individual),55,3
19596,[Musa] Atanis Horn Bow,4,false,Pearl Items,Male Apparel (Individual),55,3
19597,[Musa] Lahr Arcien Horn Bow,4,false,Pearl Items,Male Apparel (Individual),55,3
20065,[Musa] Royal Enforcer Helmet A,4,false,Pearl Items,Male Apparel (Individual),55,3
20066,[Musa] Royal Enforcer Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
20068,[Musa] Royal Enforcer Helmet B,4,false,Pearl Items,Male Apparel (Individual),55,3
20765,[Wizard] Trilby Hat,4,false,Pearl Items,Male Apparel (Individual),55,3
21701,[Ninja] Sicarios Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
21702,[Ninja] Sicarios Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
21703,[Ninja] Sicarios Gloves,4,false,Pearl Items,Male Apparel (Individual),55,3
21705,[Ninja] Sicarios Shortsword,4,false,Pearl Items,Male Apparel (Individual),55,3
21706,[Ninja] Sicarios Kunai,4,false,Pearl Items,Male Apparel (Individual),55,3
21719,[Ninja] Cantusa Helmet,4,false,Pearl Items,Male Apparel (Individual),55,3
21720,[Ninja] Cantusa Armor,4,false,Pearl Items,Male Apparel (Individual),55,3
21722,[Ninja] Cantusa Shoes,4,false,Pearl Items,Male Apparel (Individual),55,3
21723,[Ninja] Cantusa Shortsword,4,false,Pearl Items,Male Apparel (Individual),55,3
21724,[Ninja] Cantusa Kunai,4,false,Pearl Items,Male Apparel (Individual),55,3
21730,[Ninja] Bloody Suit,4,false,Pearl Items,Male Apparel (Individual),55,3
21732,[Ninja] Karlstein Hat,4,false,Pearl Items,Male Apparel (Individual),55,3
