mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
45265,Imperfect Alchemy Stone of Life,0,false,Alchemy Stone,Life,45,3
45266,Imperfect Alchemy Stone of Life,1,false,Alchemy Stone,Life,45,3
45267,Imperfect Alchemy Stone of Life,2,false,Alchemy Stone,Life,45,3
45268,Imperfect Alchemy Stone of Life,3,false,Alchemy Stone,Life,45,3
45269,Rough Alchemy Stone of Life,0,false,Alchemy Stone,Life,45,3
45270,Rough Alchemy Stone of Life,1,false,Alchemy Stone,Life,45,3
45271,Rough Alchemy Stone of Life,2,false,Alchemy Stone,Life,45,3
45272,Rough Alchemy Stone of Life,3,false,Alchemy Stone,Life,45,3
45273,Polished Alchemy Stone of Life,0,false,Alchemy Stone,Life,45,3
45274,Polished Alchemy Stone of Life,1,false,Alchemy Stone,Life,45,3
45275,Polished Alchemy Stone of Life,2,false,Alchemy Stone,Life,45,3
45276,Polished Alchemy Stone of Life,3,false,Alchemy Stone,Life,45,3
45277,Sturdy Alchemy Stone of Life,0,false,Alchemy Stone,Life,45,3
45278,Sturdy Alchemy Stone of Life,1,false,Alchemy Stone,Life,45,3
45279,Sturdy Alchemy Stone of Life,2,false,Alchemy Stone,Life,45,3
45280,Sturdy Alchemy Stone of Life,3,false,Alchemy Stone,Life,45,3
45281,Sharp Alchemy Stone of Life,0,false,Alchemy Stone,Life,45,3
45282,Sharp Alchemy Stone of Life,1,false,Alchemy Stone,Life,45,3
45283,Sharp Alchemy Stone of Life,2,false,Alchemy Stone,Life,45,3
45284,Sharp Alchemy Stone of Life,3,false,Alchemy Stone,Life,45,3
45285,Resplendent Alchemy Stone of Life,0,false,Alchemy Stone,Life,45,3
45286,Resplendent Alchemy Stone of Life,1,false,Alchemy Stone,Life,45,3
45287,Resplendent Alchemy Stone of Life,2,false,Alchemy Stone,Life,45,3
45288,Resplendent Alchemy Stone of Life,3,false,Alchemy Stone,Life,45,3
45289,Splendid Alchemy Stone of Life,0,false,Alchemy Stone,Life,45,3
45292,Splendid Alchemy Stone of Life,3,false,Alchemy Stone,Life,45,3
45514,Khan's Heart: Life,4,false,Alchemy Stone,Life,45,3
