mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
16106,Sharp Lumbering Axe,1,false,Life Tools,Lumbering Axe,40,1
16107,Steel Lumbering Axe,2,false,Life Tools,Lumbering Axe,40,1
16108,Shining Steel Lumbering Axe,3,false,Life Tools,Lumbering Axe,40,1
16481,Manos Lumbering Axe,4,false,Life Tools,Lumbering Axe,40,1
16805,Lucky Lumbering Axe,0,false,Life Tools,Lumbering Axe,40,1
16806,Lucky Sharp Lumbering Axe,1,false,Life Tools,Lumbering Axe,40,1
16807,Lucky Steel Lumbering Axe,2,false,Life Tools,Lumbering Axe,40,1
16808,Lucky Shining Steel Lumbering Axe,3,false,Life Tools,Lumbering Axe,40,1
16829,Magic Lumbering Axe,3,false,Life Tools,Lumbering Axe,40,1
720508,Dostter Steel Lumbering Axe,2,false,Life Tools,Lumbering Axe,40,1
720520,Loggia Lumbering Axe,1,false,Life Tools,Lumbering Axe,40,1
