mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
19890,[Tamer] Rising Dragon Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
20199,[Kunoichi] Kibelius Divinus Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
20200,[Kunoichi] Kibelius Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
20450,[Maehwa] Rising Dragon Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
20458,[Maehwa] Scarlet Destiny Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
20459,[Maehwa] Scarlet Destiny Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
20461,[Maehwa] Scarlet Destiny Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21041,[Ranger] Bern Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21042,[Ranger] Kyrill Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21045,[Ranger] Cavaro Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21046,[Ranger] Clead Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21047,[Ranger] Lahr Arcien Classic Set (W),4,false,Pearl Items,Female Apparels (Set),55,2
21050,[Ranger] Ignis Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21052,[Ranger] Puff Mini Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21053,[Ranger] Atanis Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21054,[Ranger] Tyrie Classic Set (Long),4,false,Pearl Items,Female Apparels (Set),55,2
21055,[Ranger] Tyrie Classic Set (Short),4,false,Pearl Items,Female Apparels (Set),55,2
21056,[Ranger] Karlstein Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21057,[Ranger] Kibelius Divinus Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21058,[Ranger] Kibelius Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21060,[Ranger] Epheria Marine Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21061,[Sorceress] Lumik Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21062,[Sorceress] Eckett Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21064,[Sorceress] Cavaro Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21065,[Sorceress] Clead Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21066,[Sorceress] Lahr Arcien Classic Set (R),4,false,Pearl Items,Female Apparels (Set),55,2
21069,[Sorceress] Bern Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21071,[Sorceress] Puff Mini Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21072,[Sorceress] Atanis Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21073,[Sorceress] Tyrie Classic Set (Long),4,false,Pearl Items,Female Apparels (Set),55,2
21074,[Sorceress] Tyrie Classic Set (Short),4,false,Pearl Items,Female Apparels (Set),55,2
21075,[Sorceress] Karlstein Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21076,[Sorceress] Kibelius Divinus Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21077,[Sorceress] Lahr Arcien Classic Set (W),4,false,Pearl Items,Female Apparels (Set),55,2
21078,[Sorceress] Kibelius Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21080,[Sorceress] Epheria Marine Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21101,[Tamer] Puff Mini Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21102,[Tamer] Binari Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21103,[Tamer] Jegrina Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21104,[Tamer] Violet Vulpes Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21108,[Tamer] Lahr Arcien Classic Set (W),4,false,Pearl Items,Female Apparels (Set),55,2
21109,[Tamer] Cavaro Classic Set (R),4,false,Pearl Items,Female Apparels (Set),55,2
21110,[Tamer] Cavaro Classic Set (W),4,false,Pearl Items,Female Apparels (Set),55,2
21111,[Tamer] Atanis Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21112,[Tamer] Tyrie Classic Set (Long),4,false,Pearl Items,Female Apparels (Set),55,2
21113,[Tamer] Tyrie Classic Set (Short),4,false,Pearl Items,Female Apparels (Set),55,2
21114,[Tamer] Karlstein Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21115,[Tamer] Kibelius Divinus Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21116,[Tamer] Kibelius Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21118,[Tamer] Epheria Marine Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21119,[Tamer] Lahr Arcien Classic Set (R),4,false,Pearl Items,Female Apparels (Set),55,2
21137,[Tamer] White Dragon Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21138,[Tamer] White Dragon Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21140,[Witch] Lahr Arcien Classic Set (R),4,false,Pearl Items,Female Apparels (Set),55,2
21144,[Valkyrie] Venslar Classic Set (Long),4,false,Pearl Items,Female Apparels (Set),55,2
21145,[Valkyrie] Venslar Classic Set (Short),4,false,Pearl Items,Female Apparels (Set),55,2
21146,[Valkyrie] Lahr Arcien Classic Set (R),4,false,Pearl Items,Female Apparels (Set),55,2
21147,[Valkyrie] Puff Mini Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21150,[Valkyrie] Atanis Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21151,[Valkyrie] Tyrie Classic Set (Long),4,false,Pearl Items,Female Apparels (Set),55,2
21152,[Valkyrie] Tyrie Classic Set (Short),4,false,Pearl Items,Female Apparels (Set),55,2
21153,[Valkyrie] Karlstein Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21154,[Valkyrie] Kibelius Divinus Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21155,[Valkyrie] Cavaro Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21156,[Valkyrie] Lahr Arcien Classic Set (W),4,false,Pearl Items,Female Apparels (Set),55,2
21157,[Valkyrie] Kibelius Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21159,[Valkyrie] Epheria Marine Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21164,[Maehwa] Red Moon Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21165,[Maehwa] Puff Mini Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21166,[Maehwa] Jegrina Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21167,[Maehwa] Cavaro Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21168,[Maehwa] Lahr Arcien Classic Set (W),4,false,Pearl Items,Female Apparels (Set),55,2
21169,[Maehwa] Tyrie Classic Set (Long),4,false,Pearl Items,Female Apparels (Set),55,2
21170,[Maehwa] Tyrie Classic Set (Short),4,false,Pearl Items,Female Apparels (Set),55,2
21171,[Maehwa] Karlstein Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21172,[Maehwa] Kibelius Divinus Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21173,[Maehwa] Kibelius Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21175,[Maehwa] Epheria Marine Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21176,[Maehwa] Lahr Arcien Classic Set (R),4,false,Pearl Items,Female Apparels (Set),55,2
21178,[Maehwa] Atanis Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21195,[Maehwa] Hwasun Valley Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21196,[Maehwa] Hwasun Valley Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21205,[Witch] Dreaming Star Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21206,[Witch] Karlstein Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21207,[Witch] Lahr Arcien Classic Set (W),4,false,Pearl Items,Female Apparels (Set),55,2
21208,[Witch] Kibelius Divinus Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21209,[Witch] Puff Mini Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21210,[Witch] Kibelius Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21212,[Witch] Epheria Marine Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21218,[Ranger] Ladellin Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21220,[Witch] Weenie Looney Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21221,[Kunoichi] Sicarios Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21223,[Kunoichi] Epheria Marine Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21228,[Kunoichi] Karlstein Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21229,[Kunoichi] Spring Blossom Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21230,[Kunoichi] Puff Mini Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21237,[Ranger] New Year Hanbok Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21238,[Sorceress] New Year Hanbok Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21240,[Tamer] New Year Hanbok Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21242,[Valkyrie] New Year Hanbok Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21243,[Maehwa] New Year Hanbok Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21245,[Witch] New Year Hanbok Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21246,[Kunoichi] New Year Hanbok Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21250,[Ranger] Gotha Rensa Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21251,[Ranger] Gotha Rensa Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21260,[Maehwa] Trumpet Creeper Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21262,[Witch] Deneve Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21263,[Tamer] Daru Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21264,[Tamer] Daru Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21274,[Valkyrie] Enslar Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21275,[Valkyrie] Enslar Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21279,[Sorceress] Papillio Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21280,[Sorceress] Papillio Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21282,[Kunoichi] Golden Scale Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21308,[Witch] Labreve Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21309,[Witch] Labreve Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21314,[Ranger] Marine Romance Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21315,[Sorceress] Marine Romance Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21317,[Tamer] Marine Romance Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21319,[Valkyrie] Marine Romance Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21320,[Maehwa] Marine Romance Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21322,[Witch] Marine Romance Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21323,[Kunoichi] Marine Romance Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21352,[Sorceress] Kisleev Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21353,[Sorceress] Kisleev Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21361,[Valkyrie] Fallen Garzar Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21362,[Valkyrie] Fallen Garzar Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21364,[Witch] Cavaro Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21365,[Kunoichi] Ayo Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21366,[Kunoichi] Ayo Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21376,[Sorceress] Karin Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21377,[Sorceress] Karin Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21379,[Ranger] Karin Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21380,[Ranger] Karin Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21385,[Tamer] Karin Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21386,[Tamer] Karin Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21391,[Valkyrie] Karin Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21392,[Valkyrie] Karin Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21394,[Maehwa] Karin Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21395,[Maehwa] Karin Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21398,[Witch] Karin Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21399,[Kunoichi] Karin Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21604,[Sorceress] Spring Blossom Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21605,[Ranger] Spring Blossom Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21606,[Tamer] Spring Blossom Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21607,[Valkyrie] Spring Blossom Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21608,[Maehwa] Spring Blossom Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21609,[Witch] Spring Blossom Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21622,[Ranger] Bloody Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21623,[Sorceress] Bloody Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21624,[Tamer] Bloody Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21625,[Maehwa] Bloody Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21626,[Valkyrie] Bloody Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21627,[Witch] Bloody Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21628,[Kunoichi] Bloody Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21631,[Valkyrie] Clead Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21636,[Sorceress] Cartian Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21637,[Sorceress] Cartian Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21644,[Ranger] Acher Guard Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21645,[Sorceress] Acher Guard Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21647,[Tamer] Acher Guard Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21649,[Maehwa] Acher Guard Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21650,[Valkyrie] Acher Guard Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21652,[Witch] Acher Guard Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21653,[Kunoichi] Acher Guard Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21656,[Sorceress] Acher Guard Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21659,[Ranger] Noel Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21660,[Sorceress] Noel Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21662,[Tamer] Noel Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21664,[Maehwa] Noel Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21665,[Valkyrie] Noel Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21667,[Witch] Noel Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21668,[Kunoichi] Noel Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21684,[Kunoichi] Lahr Arcien Classic Set (R),4,false,Pearl Items,Female Apparels (Set),55,2
21691,[Sorceress] Millen Fedora Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21692,[Sorceress] Millen Fedora Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21694,[Valkyrie] Kylia Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21695,[Kunoichi] Cokro Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21698,[Ranger] Sylvia Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21699,[Ranger] Sylvia Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21901,[Maehwa] Blushing Maiden Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21902,[Maehwa] Blushing Maiden Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21904,[Witch] Rakshande Classic Set,4,false,Pearl Items,Female Apparels (Set),55,2
21905,[Witch] Rakshande Premium Set,4,false,Pearl Items,Female Apparels (Set),55,2
21908,[Ranger] Ram Horn Witch Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21909,[Sorceress] Ram Horn Witch Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21911,[Tamer] Fairy Jackie Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21913,[Maehwa] Ram Horn Witch Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21914,[Valkyrie] Ram Horn Witch Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21916,[Witch] Ghost Bride Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21917,[Kunoichi] Ram Horn Witch Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21919,[Ranger] Gloomy Fox Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21920,[Sorceress] Gloomy Fox Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21921,[Valkyrie] Gloomy Fox Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21922,[Maehwa] Gloomy Fox Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
21923,[Kunoichi] Gloomy Fox Outfit Set,4,false,Pearl Items,Female Apparels (Set),55,2
