mainKey,sumCount,name,grade,isGodrAyed,minPrice,main_category,sub_category,main_category_id,sub_category_id
3002,388,Stuffed Bear Head,1,false,4320,Furniture,Decoration,80,8
3006,4402,Stuffed Fox Head,1,false,1510,Furniture,Decoration,80,8
3007,17,Goblin Chief Helmet,2,false,92500000,Furniture,Decoration,80,8
3013,12,Imp Boss's Knife,2,false,73000000,Furniture,Decoration,80,8
3017,2090,Stuffed Weasel,1,false,1080,Furniture,Decoration,80,8
3018,7665,Stuffed Gray Wolf Head,1,false,2590,Furniture,Decoration,80,8
3019,2782,Stuffed Wolf Head,1,false,1720,Furniture,Decoration,80,8
3020,0,Statue of Blind Faith Ornament,1,false,675000,Furniture,Decoration,80,8
3021,0,Grotesque Flag Ornament,1,false,170000,Furniture,Decoration,80,8
3023,17,Jack-O'-Lantern Ornament,1,false,422000,Furniture,Decoration,80,8
3025,4852,Halberd of the Swamp Ornament,1,false,5400,Furniture,Decoration,80,8
3026,38,Scrapper's Gloves Ornament,1,false,8700,Furniture,Decoration,80,8
3037,111,Bheg's Shining Helmet,2,false,225000,Furniture,Decoration,80,8
3038,45,Karanda's Plume Ornament,2,false,344000,Furniture,Decoration,80,8
3039,2,Witch's Shoulder Piece,2,false,11200000,Furniture,Decoration,80,8
3040,0,Muskan's Bloody Steel Helmet,2,false,93500000,Furniture,Decoration,80,8
3041,0,Purified Tree Spirit Sprout,2,false,4660000,Furniture,Decoration,80,8
3042,0,Khalk's Wings,2,false,93500000,Furniture,Decoration,80,8
3051,0,Quint Statue,2,false,28000000,Furniture,Decoration,80,8
3053,371,Stuffed Giant Boar Head,1,false,2370,Furniture,Decoration,80,8
3054,1484,Stuffed Elk Head,1,false,1510,Furniture,Decoration,80,8
3061,720,Stuffed Valencia Mountain Sheep Head,1,false,10500,Furniture,Decoration,80,8
3062,1821,Stuffed Giant Lion Head,1,false,27600,Furniture,Decoration,80,8
3063,6566,Stuffed Valencian Lioness Head,1,false,14200,Furniture,Decoration,80,8
3070,0,Stuffed King Brown Bear Head,2,false,93500000,Furniture,Decoration,80,8
3071,0,Stuffed White Wolf Head,2,false,37300000,Furniture,Decoration,80,8
3073,47,Stuffed Drieghan Male Goat Head,1,false,45300,Furniture,Decoration,80,8
3074,53,Stuffed Drieghan Female Goat Head,1,false,84000,Furniture,Decoration,80,8
3075,33,Stuffed Yak Head,1,false,22400,Furniture,Decoration,80,8
3076,0,Stuffed Llama,1,false,9350000,Furniture,Decoration,80,8
3077,0,Stuffed Belladonna Elephant Head,1,false,9350000,Furniture,Decoration,80,8
3078,0,Stuffed Baby Belladonna Elephant Head,1,false,4660000,Furniture,Decoration,80,8
3079,0,Stuffed Gazelle Head,1,false,870000,Furniture,Decoration,80,8
3080,10,Stuffed Black Leopard Head,1,false,440000,Furniture,Decoration,80,8
3081,37308,Stuffed Feather Wolf Head,1,false,19000,Furniture,Decoration,80,8
3082,4825,Stuffed Phnyl Head,1,false,53500,Furniture,Decoration,80,8
3083,0,Stuffed Ferrica Head,1,false,935000,Furniture,Decoration,80,8
3084,0,Stuffed Ferrina Head,1,false,935000,Furniture,Decoration,80,8
3086,0,Stuffed Kamasylvia Weasel,1,false,9350000,Furniture,Decoration,80,8
3100,209,Corner Decorated Vanity,2,false,825000,Furniture,Decoration,80,8
3401,0,Artisan's Stuffed Bear Head,2,false,5600000,Furniture,Decoration,80,8
3405,0,Artisan's Stuffed Fox Head,2,false,11200000,Furniture,Decoration,80,8
3406,7,Artisan's Stuffed Weasel,2,false,11200000,Furniture,Decoration,80,8
3407,0,Artisan's Stuffed Gray Wolf Head,2,false,3730000,Furniture,Decoration,80,8
3408,0,Artisan's Stuffed Wolf Head,2,false,1870000,Furniture,Decoration,80,8
3409,0,Artisan's Stuffed Giant Boar Head,2,false,7800000,Furniture,Decoration,80,8
3410,0,Artisan's Stuffed Elk Head,2,false,8550000,Furniture,Decoration,80,8
3411,0,Artisan's Stuffed Valencia Mountain Sheep Head,2,false,8150000,Furniture,Decoration,80,8
3412,8,Artisan's Stuffed Giant Lion Head,2,false,7200000,Furniture,Decoration,80,8
3413,0,Artisan's Stuffed Valencian Lioness Head,2,false,3730000,Furniture,Decoration,80,8
3416,0,Artisan's Stuffed Drieghan Male Goat Head,2,false,5600000,Furniture,Decoration,80,8
3417,5,Artisan's Stuffed Drieghan Female Goat Head,2,false,10400000,Furniture,Decoration,80,8
3418,2,Artisan's Stuffed Yak Head,2,false,6650000,Furniture,Decoration,80,8
3419,0,Artisan's Stuffed Llama,2,false,17000000,Furniture,Decoration,80,8
3501,0,Master's Stuffed Bear Head,3,false,1150000,Furniture,Decoration,80,8
3505,0,Master's Stuffed Fox Head,3,false,2530000,Furniture,Decoration,80,8
3506,0,Master's Stuffed Weasel,3,false,1780000,Furniture,Decoration,80,8
3507,2,Master's Stuffed Gray Wolf Head,3,false,650000,Furniture,Decoration,80,8
3508,5,Master's Stuffed Wolf Head,3,false,585000,Furniture,Decoration,80,8
3509,2,Master's Stuffed Giant Boar Head,3,false,945000,Furniture,Decoration,80,8
3510,3,Master's Stuffed Elk Head,3,false,835000,Furniture,Decoration,80,8
3511,0,Master's Stuffed Valencia Mountain Sheep Head,3,false,810000,Furniture,Decoration,80,8
3512,0,Master's Stuffed Giant Lion Head,3,false,3800000,Furniture,Decoration,80,8
3513,0,Master's Stuffed Valencian Lioness Head,3,false,950000,Furniture,Decoration,80,8
3516,5,Master's Stuffed Drieghan Male Goat Head,3,false,1380000,Furniture,Decoration,80,8
3517,2,Master's Stuffed Drieghan Female Goat Head,3,false,1940000,Furniture,Decoration,80,8
3518,5,Master's Stuffed Yak Head,3,false,2170000,Furniture,Decoration,80,8
3519,0,Master's Stuffed Llama,3,false,31300000,Furniture,Decoration,80,8
3520,0,Artisan's Stuffed Belladonna Elephant Head,2,false,23300000,Furniture,Decoration,80,8
3521,0,Artisan's Stuffed Baby Belladonna Elephant Head,2,false,11400000,Furniture,Decoration,80,8
3522,0,Artisan's Stuffed Gazelle Head,2,false,3730000,Furniture,Decoration,80,8
3523,0,Artisan's Stuffed Black Leopard Head,2,false,23300000,Furniture,Decoration,80,8
3524,91,Artisan's Stuffed Feather Wolf Head,2,false,9150000,Furniture,Decoration,80,8
3525,0,Artisan's Stuffed Phnyl Head,2,false,18700000,Furniture,Decoration,80,8
3526,0,Artisan's Stuffed Ferrica Head,2,false,10700000,Furniture,Decoration,80,8
3527,0,Artisan's Stuffed Ferrina Head,2,false,10500000,Furniture,Decoration,80,8
3528,0,Artisan's Stuffed Kamasylvia Weasel,2,false,18000000,Furniture,Decoration,80,8
3529,0,Master's Stuffed Belladonna Elephant Head,3,false,10200000,Furniture,Decoration,80,8
3530,0,Master's Stuffed Baby Belladonna Elephant Head,3,false,6600000,Furniture,Decoration,80,8
3531,0,Master's Stuffed Gazelle Head,3,false,2090000,Furniture,Decoration,80,8
3532,14,Master's Stuffed Black Leopard Head,3,false,29100000,Furniture,Decoration,80,8
3533,5,Master's Stuffed Feather Wolf Head,3,false,9050000,Furniture,Decoration,80,8
3534,0,Master's Stuffed Phnyl Head,3,false,18300000,Furniture,Decoration,80,8
3535,0,Master's Stuffed Ferrica Head,3,false,3850000,Furniture,Decoration,80,8
3536,0,Master's Stuffed Ferrina Head,3,false,3770000,Furniture,Decoration,80,8
3537,4,Master's Stuffed Kamasylvia Weasel,3,false,37000000,Furniture,Decoration,80,8
3538,0,Kutum Lamp,3,false,466000000,Furniture,Decoration,80,8
3539,0,Nouver Statue,3,false,466000000,Furniture,Decoration,80,8
3540,33668,Stuffed Grass Rhino Head,1,false,428000,Furniture,Decoration,80,8
3541,0,Stuffed Verdure Buck,1,false,18700000,Furniture,Decoration,80,8
3542,0,Stuffed Verdure Doe,1,false,7450000,Furniture,Decoration,80,8
3543,10088,Stuffed Shadow Wolf Head,1,false,432000,Furniture,Decoration,80,8
3544,0,Stuffed Shadow Lion Head,1,false,18700000,Furniture,Decoration,80,8
3545,0,Artisan's Stuffed Grass Rhino Head,2,false,4700000,Furniture,Decoration,80,8
3546,0,Artisan's Stuffed Verdure Buck,2,false,35200000,Furniture,Decoration,80,8
