mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
11801,Yuria Earring,1,false,Accessory,Earring,20,3
11802,Bares Earring,1,false,Accessory,Earring,20,3
11803,Hesus Earring,1,false,Accessory,Earring,20,3
11804,Elisha Earring,1,false,Accessory,Earring,20,3
11805,Kalis Earring,1,false,Accessory,Earring,20,3
11806,Talis Earring,1,false,Accessory,Earring,20,3
11807,Token of Friendship,2,false,Accessory,Earring,20,3
11808,Witch's Earring,2,false,Accessory,Earring,20,3
11810,Mesto Earring,2,false,Accessory,Earring,20,3
11811,Ridell Earring,2,false,Accessory,Earring,20,3
11815,Blue Whale Molar Earring,2,false,Accessory,Earring,20,3
11816,Blue Coral Earring,2,false,Accessory,Earring,20,3
11817,Red Coral Earring,2,false,Accessory,Earring,20,3
11827,Fugitive Khalk's Earring,2,false,Accessory,Earring,20,3
11828,Tungrad Earring,3,false,Accessory,Earring,20,3
11834,Narc Ear Accessory,3,false,Accessory,Earring,20,3
11853,Black Distortion Earring,3,false,Accessory,Earring,20,3
11855,Dawn Earring,3,false,Accessory,Earring,20,3
11856,Ethereal Earring,3,false,Accessory,Earring,20,3
11875,Vaha's Dawn,3,false,Accessory,Earring,20,3
11882,Deboreka Earring,3,false,Accessory,Earring,20,3
11901,Ruby Earrings,0,false,Accessory,Earring,20,3
11902,Resplendent Ruby Earrings,0,false,Accessory,Earring,20,3
11903,Blood Ruby Earrings,1,false,Accessory,Earring,20,3
11904,Dark Blood Ruby Earrings,2,false,Accessory,Earring,20,3
11905,Corrupt Ruby Earrings,3,false,Accessory,Earring,20,3
11906,Sapphire Earring,0,false,Accessory,Earring,20,3
11907,Resplendent Sapphire Earring,0,false,Accessory,Earring,20,3
11908,Ocean Sapphire Earring,1,false,Accessory,Earring,20,3
11909,Translucent Ocean Sapphire Earring,2,false,Accessory,Earring,20,3
11910,Sapphire Earring of Storms,3,false,Accessory,Earring,20,3
11911,Topaz Earrings,0,false,Accessory,Earring,20,3
11912,Resplendent Topaz Earrings,0,false,Accessory,Earring,20,3
11913,Gold Topaz Earrings,1,false,Accessory,Earring,20,3
11914,Shining Gold Topaz Earrings,2,false,Accessory,Earring,20,3
11915,Topaz Earrings of Regeneration,3,false,Accessory,Earring,20,3
11926,Manos Ruby Earring,3,false,Accessory,Earring,20,3
11927,Manos Sapphire Earring,3,false,Accessory,Earring,20,3
11928,Manos Topaz Earring,3,false,Accessory,Earring,20,3
705502,Loggia Earring,1,false,Accessory,Earring,20,3
705506,Geranoa Earring,2,false,Accessory,Earring,20,3
705510,Manos Earring,4,false,Accessory,Earring,20,3
