mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
52701,Shabby Leather Saddle,0,false,Mount,Saddle,65,5
52702,Light Hide Saddle,1,false,Mount,Saddle,65,5
52703,Leather Combat Saddle,1,false,Mount,Saddle,65,5
52704,Light Leather Saddle of Storm,1,false,Mount,Saddle,65,5
52705,Leather Saddle of Fighting Spirit,1,false,Mount,Saddle,65,5
52706,Granverre Leather Saddle,2,false,Mount,Saddle,65,5
52709,Krogdalo's Saddle - Earth,3,false,Mount,Saddle,65,5
52712,Krogdalo's Saddle - Wind,3,false,Mount,Saddle,65,5
52715,Krogdalo's Saddle - Sea,3,false,Mount,Saddle,65,5
52718,[Donkey] Light Leather Saddle,1,false,Mount,Saddle,65,5
52719,[Donkey] Shabby Leather Saddle,0,false,Mount,Saddle,65,5
52720,[Donkey] Leather Combat Saddle,1,false,Mount,Saddle,65,5
52722,[Donkey] Krogdalo's Saddle,3,false,Mount,Saddle,65,5
